scenario_id,method,dgp_effect,dgp_direction,true_effect,true_direction,baseline,baseline_effect,baseline_direction,baseline_source,baseline_available,canonical_status,L1,L2a,L2b,estimated,rel_error,L2b_plus,err_excerpt,model,model_slug,regex_estimated,regex_l2b_plus,judge_effect,judge_rationale,rel_error_judge,L2b_plus_judge,L2b_plus_v2,es_window_match,rel_error_v2
s82,IV,-0.25,negative,0.003635,positive,canonical,0.003635,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.0036,0.0096,1,,Opus,claude-opus-4-6,0.0036,1,0.0036,"The IV/2SLS treatment effect coefficient on x (the endogenous regressor) is 0.0036, shown in the '===== IV / 2SLS ESTIMATION =====' section and confirmed in the final results summary.",0.009628610729023468,1,1,,0.009628610729023468
s82,IV,-0.25,negative,0.003635,positive,canonical,0.003635,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.4672,127.5282,0,,Gemini,gemini-2.5-flash,0.4672,0,0.0036,The IV coefficient on the endogenous regressor 'x' is explicitly stated in the final causal estimate output as 0.0036.,0.009628610729023468,1,1,,0.009628610729023468
s82,IV,-0.25,negative,0.003635,positive,canonical,0.003635,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in iv_ct[""x"", ""z value""] : subscript out of bounds
Calls: suppressMessages -> withCallingHandlers
Execution halted",GPT-5,gpt-5,,0,,,,0,0,,
s83,IV,0.15,positive,0.212884,positive,canonical,0.212884,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error: unexpected ',' in:
""library(AER)
estat_overid,""
Execution halted",Kimi,moonshot-v1-128k,,0,,,,0,0,,
s83,IV,0.15,positive,0.212884,positive,canonical,0.212884,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Sonnet,claude-sonnet-4-20250514,,0,,,,0,0,,
s83,IV,0.15,positive,0.212884,positive,canonical,0.212884,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.08307,0.6098,0,,GPT-4o,gpt-4o,0.08307,0,,The stdout contains only summary statistics from a waldtest output with no coefficient table showing the treatment effect on x.,,0,0,,
s83,IV,0.15,positive,0.212884,positive,canonical,0.212884,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,o3,o3,,0,0.2129,"The treatment effect coefficient on x from the 2SLS/IV regression is found in the '2SLS / IV (robust SE)' section, showing an Estimate of 0.2128841.",7.515830217402906e-05,1,1,,7.515830217402906e-05
s83,IV,0.15,positive,0.212884,positive,canonical,0.212884,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.8926,3.1929,0,,Opus,claude-opus-4-6,0.8926,0,0.2129,The IV coefficient on x (labor demand) from the 2SLS regression is explicitly stated in the output as 0.2129.,7.515830217402906e-05,1,1,,7.515830217402906e-05
s83,IV,0.15,positive,0.212884,positive,canonical,0.212884,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.892577,3.1928,0,,Gemini,gemini-2.5-flash,0.892577,0,0.2129,The IV regression coefficient on the endogenous variable x (local labor demand) is explicitly printed in the stdout as 'Causal effect of local labor demand (x) on wages (y): 0.2129'.,7.515830217402906e-05,1,1,,7.515830217402906e-05
s83,IV,0.15,positive,0.212884,positive,canonical,0.212884,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.2129,0.0001,1,,GPT-5,gpt-5,0.2129,1,0.2129,"The main IV (2SLS) treatment effect coefficient on x is 0.2129, explicitly labeled as 'Main IV estimate' in the output.",7.515830217402906e-05,1,1,,7.515830217402906e-05
s84,IV,-0.35,negative,-0.189002,negative,canonical,-0.189002,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in vif.default(data = data, model = ivreg(y ~ x | z + controls,  : 
  argument ""mod"" is missing, with no default
Calls: suppressMessages -> withCallingHandlers -> vif -> vif.default -> coef
Exec",Kimi,moonshot-v1-128k,,0,,,,0,0,,
s84,IV,-0.35,negative,-0.189002,negative,canonical,-0.189002,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Sonnet,claude-sonnet-4-20250514,,0,,,,0,0,,
s84,IV,-0.35,negative,-0.189002,negative,canonical,-0.189002,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,GPT-4o,gpt-4o,,0,,"The stdout only shows an F-statistic value (43.61332) from the first-stage regression, not the treatment-effect coefficient from the 2SLS model summary.",,0,0,,
s84,IV,-0.35,negative,-0.189002,negative,canonical,-0.189002,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in x$terms %||% attr(x, ""terms"") %||% stop(""no terms component nor attribute"") : 
  no terms component nor attribute
Calls: suppressMessages ... model.matrix.default -> terms -> terms.default ->",o3,o3,,0,,,,0,0,,
s84,IV,-0.35,negative,-0.189002,negative,canonical,-0.189002,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.39413,3.0853,0,,Opus,claude-opus-4-6,0.39413,0,-0.1890,"The IV/2SLS treatment effect coefficient on x (police staffing) with controls is -0.189002, shown in the 'IV with controls' section of the ivreg output.",1.0581898604258157e-05,1,1,,1.0581898604258157e-05
s84,IV,-0.35,negative,-0.189002,negative,canonical,-0.189002,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,-0.189,0.0,1,,Gemini,gemini-2.5-flash,-0.189,1,-0.1890,"The IV (2SLS) regression coefficient on the endogenous regressor 'x' (police count) is -0.189002, found in the Coefficients table of the ivreg output.",1.0581898604258157e-05,1,1,,1.0581898604258157e-05
s84,IV,-0.35,negative,-0.189002,negative,canonical,-0.189002,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.3939,3.0841,0,,GPT-5,gpt-5,0.3939,0,-0.1890,"The 2SLS IV coefficient on the endogenous regressor x is -0.1890, reported in the '2SLS IV' section of the output.",1.0581898604258157e-05,1,1,,1.0581898604258157e-05
s85,RDD,0.25,positive,0.245421,positive,canonical,0.245421,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rdrobust(y ~ running_var | treated, data = data, kernel = ""triangular"",  : 
  unused arguments (data = data, degree = 2)
Calls: suppressMessages -> withCallingHandlers
Execution halted",Kimi,moonshot-v1-128k,,0,,,,0,0,,
s85,RDD,0.25,positive,0.245421,positive,canonical,0.245421,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rddensity(data$running_var, c = cutoff) : 
  could not find function ""rddensity""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Sonnet,claude-sonnet-4-20250514,,0,,,,0,0,,
s85,RDD,0.25,positive,0.245421,positive,canonical,0.245421,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in library(rdd) : there is no package called ‘rdd’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",GPT-4o,gpt-4o,,0,,,,0,0,,
s85,RDD,0.25,positive,0.245421,positive,canonical,0.245421,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in round(rd_main$pval[1], 4) : 
  non-numeric argument to mathematical function
Calls: suppressMessages -> withCallingHandlers -> cat
Execution halted",o3,o3,,0,,,,0,0,,
s85,RDD,0.25,positive,0.245421,positive,canonical,0.245421,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.2766505,0.1272,1,,Opus,claude-opus-4-6,0.2766505,1,0.2767,"The RDD treatment effect coefficient (tau) is reported as 0.2766505 in the main rdrobust output, rounded to 0.2767 in the summary.",0.12745038118172447,1,1,,0.12745038118172447
s85,RDD,0.25,positive,0.245421,positive,canonical,0.245421,positive,audit/dgp_verification.json,1,VERIFIED,1,0,0,,,0,,Gemini,gemini-2.5-flash,,0,,,,0,0,,
s85,RDD,0.25,positive,0.245421,positive,canonical,0.245421,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.1,0.5925,0,,GPT-5,gpt-5,0.1,0,0.2718,"Main RD estimate coefficient on treatment indicator D from local linear regression with triangular kernel and bandwidth h=0.10, reported as 'Effect on enrollment at cutoff (levels): 0.2718'.",0.10748468957424176,1,1,,0.10748468957424176
s86,RDD,0.2,positive,0.204599,positive,canonical,0.204599,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rdrobust(y ~ running_var + treated + I(running_var^2), data = data,  : 
  unused argument (data = data)
Calls: suppressMessages -> withCallingHandlers
Execution halted",Kimi,moonshot-v1-128k,,0,,,,0,0,,
s86,RDD,0.2,positive,0.204599,positive,canonical,0.204599,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rdrobust(data$y, data$age_centered, c = 0) : 
Calls: suppressMessages -> withCallingHandlers -> rdrobust
Execution halted",Sonnet,claude-sonnet-4-20250514,,0,,,,0,0,,
s86,RDD,0.2,positive,0.204599,positive,canonical,0.204599,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,1.0,3.8876,0,,GPT-4o,gpt-4o,1.0,0,0.1810,"The treatment effect coefficient is the RD Effect point estimate from the first rdrobust() call with the data-driven bandwidth selection (h=0.092), which is the primary specification.",0.11534269473457841,1,1,,0.11534269473457841
s86,RDD,0.2,positive,0.204599,positive,canonical,0.204599,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.2015,0.0151,1,,o3,o3,0.2015,1,0.2015,"The main RDD point estimate (τ̂) from rdrobust with local linear specification and MSE-optimal bandwidth is 0.2015, as shown in the 'Point estimate (τ̂)' line of the output.",0.015146701596781952,1,1,,0.015146701596781952
s86,RDD,0.2,positive,0.204599,positive,canonical,0.204599,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.201513,0.0151,1,,Opus,claude-opus-4-6,0.201513,1,0.2019,"The robust RDD estimate from rdrobust is 0.2019328, which is the bias-corrected coefficient reported as 'RDD Estimate (Robust)' in the main analysis output.",0.013191657828239663,1,1,,0.013191657828239663
s86,RDD,0.2,positive,0.204599,positive,canonical,0.204599,positive,audit/dgp_verification.json,1,VERIFIED,1,0,0,,,0,,Gemini,gemini-2.5-flash,,0,,,,0,0,,
s86,RDD,0.2,positive,0.204599,positive,canonical,0.204599,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.5,1.4438,0,,GPT-5,gpt-5,0.5,0,0.1948,"The treatment effect coefficient is found in the 'Provided Near-Cutoff Window' section, where the unweighted OLS regression on the near_cutoff==1 subsample yields Tau: 0.1948.",0.04789368471986668,1,1,,0.04789368471986668
s87,RDD,0.3,positive,0.295137,positive,canonical,0.295137,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,`geom_smooth()` using formula = 'y ~ x',Kimi,moonshot-v1-128k,,0,,"The stdout shows only NULL outputs for all three rdrobust() calls, indicating the model failed to produce coefficient estimates or the data/variables were not properly loaded.",,0,0,,
s87,RDD,0.3,positive,0.295137,positive,canonical,0.295137,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.2592,0.1218,1,,Sonnet,claude-sonnet-4-20250514,0.2592,1,0.2592,The treatment effect coefficient from the main RDD analysis using rdrobust with linear specification is explicitly reported as 0.2592 log points.,0.12176379105296861,1,1,,0.12176379105296861
s87,RDD,0.3,positive,0.295137,positive,canonical,0.295137,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,1.0,2.3883,0,,GPT-4o,gpt-4o,1.0,0,0.2590,"The RD Effect point estimate from the primary rdrobust analysis (with optimal bandwidth h=0.175) is 0.259, shown in the first results table.",0.12244144244876101,1,1,,0.12244144244876101
s87,RDD,0.3,positive,0.295137,positive,canonical,0.295137,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rdrobust(y = df$y, x = df$running_var, c = 0, p = 1, kernel = ""triangular"") : 
  
Calls: suppressMessages -> withCallingHandlers -> rdrobust
Execution halted",o3,o3,,0,,,,0,0,,
s87,RDD,0.3,positive,0.295137,positive,canonical,0.295137,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.2592,0.1218,1,,Opus,claude-opus-4-6,0.2592,1,0.2592,"The main RDD estimate (conventional) from rdrobust with MSE-optimal bandwidth, reported as 'Main RDD Estimate (Conventional): 0.2592' and confirmed in the Point Estimate column showing 'RD Effect 0.25",0.12176379105296861,1,1,,0.12176379105296861
s87,RDD,0.3,positive,0.295137,positive,canonical,0.295137,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rdrobust(y = data$y, x = data$running_var, c = 0) : 
Calls: suppressMessages -> withCallingHandlers -> rdrobust
Execution halted",Gemini,gemini-2.5-flash,,0,,,,0,0,,
s87,RDD,0.3,positive,0.295137,positive,canonical,0.295137,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,1.0,2.3883,0,,GPT-5,gpt-5,1.0,0,0.2625,"The baseline local linear RDD estimate at the inferred cutoff (c=0.4997) with triangular kernel, shown as 'Effect at cutoff (treated): 0.2625'.",0.1105825430223929,1,1,,0.1105825430223929
s88,RDD,0.15,positive,0.127651,positive,canonical,0.127651,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,Kimi,moonshot-v1-128k,,0,,"The stdout shows only 'NULL' values for both rdd_result$beta and rdd_result_2$beta, indicating the rdrobust function did not return valid coefficient estimates.",,0,0,,
s88,RDD,0.15,positive,0.127651,positive,canonical,0.127651,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rdrobust(y = data$y, x = data$running_var, c = 0) : 
Calls: suppressMessages -> withCallingHandlers -> rdrobust
Execution halted",Sonnet,claude-sonnet-4-20250514,,0,,,,0,0,,
s88,RDD,0.15,positive,0.127651,positive,canonical,0.127651,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(rdd) : there is no package called ‘rdd’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",GPT-4o,gpt-4o,,0,,,,0,0,,
s88,RDD,0.15,positive,0.127651,positive,canonical,0.127651,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rdrobust(y = df$y, x = df$running, c = 0) : 
Calls: suppressMessages -> withCallingHandlers -> rdrobust
Execution halted",o3,o3,,0,,,,0,0,,
s88,RDD,0.15,positive,0.127651,positive,canonical,0.127651,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.1181,0.0748,1,,Opus,claude-opus-4-6,0.1181,1,0.1181,"The main RDD estimate using local linear regression with triangular kernel is 0.1181, found in the 'MAIN RDD RESULTS' section labeled 'RD Effect'.",0.0748211921567398,1,1,,0.0748211921567398
s88,RDD,0.15,positive,0.127651,positive,canonical,0.127651,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rdrobust(y = data$y, x = data$running_var, c = 0) : 
Calls: suppressMessages -> withCallingHandlers -> rdrobust
Execution halted",Gemini,gemini-2.5-flash,,0,,,,0,0,,
s88,RDD,0.15,positive,0.127651,positive,canonical,0.127651,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in withCallingHandlers(expr, message = function(c) if (inherits(c,  : 
  Running variable does not have support on both sides of the cutoff. RDD is not feasible.
Calls: suppressMessages -> withC",GPT-5,gpt-5,,0,,,,0,0,,
s89,RDD,0.22,positive,0.23643,positive,canonical,0.23643,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rdrobust(y ~ running_var | treated, data = data, c = 0.5, h = 0.05) : 
  unused argument (data = data)
Calls: suppressMessages -> withCallingHandlers
Execution halted",Kimi,moonshot-v1-128k,,0,,,,0,0,,
s89,RDD,0.22,positive,0.23643,positive,canonical,0.23643,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rddensity(data$running_var_centered, c = 0) : 
  could not find function ""rddensity""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Sonnet,claude-sonnet-4-20250514,,0,,,,0,0,,
s89,RDD,0.22,positive,0.23643,positive,canonical,0.23643,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,1.0,3.2296,0,,GPT-4o,gpt-4o,1.0,0,,"The rdrobust output shows only summary statistics (sample sizes, bandwidth parameters, kernel type) but does not display the coefficient table with the treatment effect estimate.",,0,0,,
s89,RDD,0.22,positive,0.23643,positive,canonical,0.23643,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,o3,o3,,0,,"All rdrobust() estimates returned NA, indicating the model failed to produce valid coefficient estimates.",,0,0,,
s89,RDD,0.22,positive,0.23643,positive,canonical,0.23643,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.2891448,0.223,1,,Opus,claude-opus-4-6,0.2891448,1,0.2891,"The main RDD Estimate (LATE) from rdrobust is 0.2891448, found in the output line 'RDD Estimate (LATE): 0.2891448' and confirmed in the summary table showing 'RD Effect 0.289'.",0.22277206784249048,1,1,,0.22277206784249048
s89,RDD,0.22,positive,0.23643,positive,canonical,0.23643,positive,audit/dgp_verification.json,1,VERIFIED,1,0,0,,,0,,Gemini,gemini-2.5-flash,,0,,,,0,0,,
s89,RDD,0.22,positive,0.23643,positive,canonical,0.23643,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error: 'rddensity.test' is not an exported object from 'namespace:rddensity'
Execution halted",GPT-5,gpt-5,,0,,,,0,0,,
s90,RDD,0.25,positive,0.224653,positive,canonical,0.224653,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in chol.default(crossprod(x)) : 
  the leading minor of order 3 is not positive
Calls: suppressMessages ... rdrobust -> qrXXinv -> chol2inv -> chol -> chol.default
Execution halted",Kimi,moonshot-v1-128k,,0,,,,0,0,,
s90,RDD,0.25,positive,0.224653,positive,canonical,0.224653,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.1806,0.1961,1,,Sonnet,claude-sonnet-4-20250514,0.1806,1,0.1806,The RDD treatment effect coefficient is directly reported in the main results as 'RDD Treatment Effect: 0.1806' from the rdrobust regression at the cutoff.,0.19609353091211773,1,1,,0.19609353091211773
s90,RDD,0.25,positive,0.224653,positive,canonical,0.224653,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(rdd) : there is no package called ‘rdd’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",GPT-4o,gpt-4o,,0,,,,0,0,,
s90,RDD,0.25,positive,0.224653,positive,canonical,0.224653,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,3.4513,0,,o3,o3,1.0,0,0.1808,The main RDD treatment effect coefficient at the cutoff is explicitly reported in the output as 0.1808 from the local linear regression using MSE-optimal bandwidth.,0.1952032690415886,1,1,,0.1952032690415886
s90,RDD,0.25,positive,0.224653,positive,canonical,0.224653,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,3.4513,0,,Opus,claude-opus-4-6,1.0,0,0.1711,"The robust bias-corrected RDD estimate from rdrobust (the primary nonparametric method for sharp RDD) is 0.1711, stored in rd_main$coef[3] and reported as 'Robust RDD estimate (tau)'.",0.23838096976225553,1,1,,0.23838096976225553
s90,RDD,0.25,positive,0.224653,positive,canonical,0.224653,positive,audit/dgp_verification.json,1,FLAGGED,1,0,0,,,0,,Gemini,gemini-2.5-flash,,0,,,,0,0,,
s90,RDD,0.25,positive,0.224653,positive,canonical,0.224653,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,3.4513,0,,GPT-5,gpt-5,1.0,0,0.1857,"The main local-linear RD estimate (sharp RD with ITT ≈ TOT) shows a discontinuity in SAT scores of 0.1857 at the cutoff, reported as the primary treatment effect.",0.17339185321362274,1,1,,0.17339185321362274
s91,RDD,0.18,positive,0.146146,positive,canonical,0.146146,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in if (var(T_l) == 0 | var(T_r) == 0) perf_comp = TRUE : 
  missing value where TRUE/FALSE needed
Calls: suppressMessages -> withCallingHandlers -> rdrobust
Execution halted",Kimi,moonshot-v1-128k,,0,,,,0,0,,
s91,RDD,0.18,positive,0.146146,positive,canonical,0.146146,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.3122,1.1362,0,,Sonnet,claude-sonnet-4-20250514,0.3122,0,0.3122,The treatment effect coefficient is the main RDD result explicitly labeled 'RDD Coefficient (Treatment Effect): 0.3122' in the output.,1.1362199444391223,0,0,,1.1362199444391223
s91,RDD,0.18,positive,0.146146,positive,canonical,0.146146,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rdplot(data$y, data$running_var, c = 0.15, title = ""RDD Plot of Log Neonatal Mortality by Birth Weight"",  : 
  unused arguments (xlabel = ""Birth Weight (grams)"", ylabel = ""Log Neonatal Mortal",GPT-4o,gpt-4o,,0,,,,0,0,,
s91,RDD,0.18,positive,0.146146,positive,canonical,0.146146,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.0542,0.6291,0,,o3,o3,0.0542,0,0.0542,"The bias-corrected RDD point estimate from rdrobust is 0.0542, extracted as the first coefficient (tau_bc) and explicitly reported in the main output.",0.6291379853023689,0,0,,0.6291379853023689
s91,RDD,0.18,positive,0.146146,positive,canonical,0.146146,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.3134036,1.1445,0,,Opus,claude-opus-4-6,0.3134036,0,0.3134,"Main RDD estimate from rdrobust with optimal bandwidth (mserd), reported as 'RDD Treatment Effect Estimate: 0.3134036'",1.1444309115541993,0,0,,1.1444309115541993
s91,RDD,0.18,positive,0.146146,positive,canonical,0.146146,positive,audit/dgp_verification.json,1,FLAGGED,1,0,0,,,0,,Gemini,gemini-2.5-flash,,0,,,,0,0,,
s91,RDD,0.18,positive,0.146146,positive,canonical,0.146146,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in model.frame.default(formula = treated ~ post + r + I(post * r),  : 
  variable lengths differ (found for 'post')
Calls: suppressMessages ... lm -> eval -> eval -> <Anonymous> -> model.frame.d",GPT-5,gpt-5,,0,,,,0,0,,
s92,RDD,0.3,positive,0.275003,positive,canonical,0.275003,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rdrobust(y = data$y, x = data$running_var, c = cutoff, h = 0.05,  : 
  unused arguments (degree = 2, bias = TRUE)
Calls: suppressMessages -> withCallingHandlers
Execution halted",Kimi,moonshot-v1-128k,,0,,,,0,0,,
s92,RDD,0.3,positive,0.275003,positive,canonical,0.275003,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rddensity(data$running_var, c = cutoff) : 
  could not find function ""rddensity""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Sonnet,claude-sonnet-4-20250514,,0,,,,0,0,,
s92,RDD,0.3,positive,0.275003,positive,canonical,0.275003,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in library(rdd) : there is no package called ‘rdd’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",GPT-4o,gpt-4o,,0,,,,0,0,,
s92,RDD,0.3,positive,0.275003,positive,canonical,0.275003,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.3017534,0.0973,1,"`geom_smooth()` using formula = 'y ~ x'
`geom_smooth()` using formula = 'y ~ x'",o3,o3,0.3017534,1,0.3071,The main RDD treatment effect coefficient is printed as [1] 0.3070865 from the local linear regression with MSE-optimal bandwidth at the cutoff.,0.11671509038083216,1,1,,0.11671509038083216
s92,RDD,0.3,positive,0.275003,positive,canonical,0.275003,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.3070864,0.1167,1,,Opus,claude-opus-4-6,0.3070864,1,0.3071,"The main RDD estimate using rdrobust with optimal bandwidth and triangular kernel is 0.3070864, shown in the 'RDD Estimate (Conventional)' output.",0.11671509038083216,1,1,,0.11671509038083216
s92,RDD,0.3,positive,0.275003,positive,canonical,0.275003,positive,audit/dgp_verification.json,1,VERIFIED,1,0,0,,,0,,Gemini,gemini-2.5-flash,,0,,,,0,0,,
s92,RDD,0.3,positive,0.275003,positive,canonical,0.275003,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.275,0.0,1,,GPT-5,gpt-5,0.275,1,0.2750,"The main fuzzy RD (2SLS) LATE coefficient on the treatment indicator (eligibility) is 0.2750, reported in the 'Main Fuzzy RD (2SLS) LATE of eligibility on hours' line and confirmed in the summary.",1.0908971902034685e-05,1,1,,1.0908971902034685e-05
s93,RDD,0.2,positive,0.17718,positive,canonical,0.17718,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rdplot(data$running_var, data$y, data$treated, c = 0.05, xlab = ""Elevation"",  : 
  unused arguments (xlab = ""Elevation"", ylab = ""Deforestation Rate"")
Calls: suppressMessages -> withCallingHan",Kimi,moonshot-v1-128k,,0,,,,0,0,,
s93,RDD,0.2,positive,0.17718,positive,canonical,0.17718,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rddensity(data$running_var_centered, c = 0) : 
  could not find function ""rddensity""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Sonnet,claude-sonnet-4-20250514,,0,,,,0,0,,
s93,RDD,0.2,positive,0.17718,positive,canonical,0.17718,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,4.644,0,,GPT-4o,gpt-4o,1.0,0,0.1530,"The RD Effect coefficient from the main rdrobust() analysis is 0.153, shown in the Point Estimate column of the first RDD output table.",0.1364713850321707,1,1,,0.1364713850321707
s93,RDD,0.2,positive,0.17718,positive,canonical,0.17718,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,4.644,0,"`geom_smooth()` using formula = 'y ~ x'
`geom_smooth()` using formula = 'y ~ x'",o3,o3,1.0,0,0.1536,"The main RDD estimate (local linear, MSE-optimal bandwidth) from rdrobust() shows a treatment effect coefficient of 0.153623126577488, which rounds to 0.1536.",0.13308499830680673,1,1,,0.13308499830680673
s93,RDD,0.2,positive,0.17718,positive,canonical,0.17718,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.1535,0.1336,1,,Opus,claude-opus-4-6,0.1535,1,0.1535,"The main RDD treatment effect coefficient is directly stated in the output as 'RDD Estimate (LATE): 0.1535' from the rdrobust() function, which is the coefficient on the treatment indicator at the cut",0.13364939609436735,1,1,,0.13364939609436735
s93,RDD,0.2,positive,0.17718,positive,canonical,0.17718,positive,audit/dgp_verification.json,1,FLAGGED,1,0,0,,,0,,Gemini,gemini-2.5-flash,,0,,,,0,0,,
s93,RDD,0.2,positive,0.17718,positive,canonical,0.17718,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,GPT-5,gpt-5,,0,0.1680,"Main RD estimate (local linear, triangular kernel) shows tau = 0.1680 as the treatment effect coefficient on the treated indicator.",0.05181171689806972,1,1,,0.05181171689806972
s94,RDD,0.22,positive,0.264096,positive,canonical,0.264096,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rdrobust(y ~ running_var | treated, data = data, c = 0.1, h = 0.1) : 
  unused argument (data = data)
Calls: suppressMessages -> withCallingHandlers
Execution halted",Kimi,moonshot-v1-128k,,0,,,,0,0,,
s94,RDD,0.22,positive,0.264096,positive,canonical,0.264096,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in chol.default(crossprod(x)) : 
  the leading minor of order 1 is not positive
Calls: suppressMessages ... rdrobust_bw -> qrXXinv -> chol2inv -> chol -> chol.default
Execution halted",Sonnet,claude-sonnet-4-20250514,,0,,,,0,0,,
s94,RDD,0.22,positive,0.264096,positive,canonical,0.264096,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(rdd) : there is no package called ‘rdd’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",GPT-4o,gpt-4o,,0,,,,0,0,,
