scenario_id,method,dgp_effect,dgp_direction,true_effect,true_direction,baseline,baseline_effect,baseline_direction,baseline_source,baseline_available,canonical_status,L1,L2a,L2b,estimated,rel_error,L2b_plus,err_excerpt,model,model_slug
s53,EVENT_STUDY,-0.03,negative,-0.02978,negative,canonical,-0.02978,negative,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,". │   └─dplyr:::mutate_col(dots[[i]], data, mask, new_columns)
  9. │     └─mask$eval_all_mutate(quo)
 10. │       └─dplyr (local) eval()
 11. ├─dplyr:::dplyr_internal_error(...)
 12. │ └─rlang::abort",GPT-4o,gpt-4o
s53,EVENT_STUDY,-0.03,negative,-0.02978,negative,canonical,-0.02978,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-1.0,32.5796,0,,o3,o3
s53,EVENT_STUDY,-0.03,negative,-0.02978,negative,canonical,-0.02978,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.027325,0.0824,1,,Opus,claude-opus-4-6
s53,EVENT_STUDY,-0.03,negative,-0.02978,negative,canonical,-0.02978,negative,audit/dgp_verification.json,1,VERIFIED,1,0,0,,,0,,Gemini,gemini-2.5-flash
s53,EVENT_STUDY,-0.03,negative,-0.02978,negative,canonical,-0.02978,negative,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in data.frame(stock_id = s, alpha_hat = est[""alpha_hat""], beta_hat = est[""beta_hat""]) : 
  row names contain missing values
Calls: suppressMessages ... withCallingHandlers -> do.call -> lapply -",GPT-5,gpt-5
s54,EVENT_STUDY,0.018,positive,0.01811,positive,canonical,0.01811,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.45733,24.2529,0,,Kimi,moonshot-v1-128k
s54,EVENT_STUDY,0.018,positive,0.01811,positive,canonical,0.01811,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.0164,0.0944,1,,Sonnet,claude-sonnet-4-20250514
s54,EVENT_STUDY,0.018,positive,0.01811,positive,canonical,0.01811,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,GPT-4o,gpt-4o
s54,EVENT_STUDY,0.018,positive,0.01811,positive,canonical,0.01811,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,-1.0,56.2181,0,,o3,o3
s54,EVENT_STUDY,0.018,positive,0.01811,positive,canonical,0.01811,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.0367,1.0265,0,,Opus,claude-opus-4-6
s54,EVENT_STUDY,0.018,positive,0.01811,positive,canonical,0.01811,positive,audit/dgp_verification.json,1,VERIFIED,1,0,0,,,0,,Gemini,gemini-2.5-flash
s54,EVENT_STUDY,0.018,positive,0.01811,positive,canonical,0.01811,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,-1.0,56.2181,0,,GPT-5,gpt-5
s55,EVENT_STUDY,-0.028,negative,-0.027954,negative,canonical,-0.027954,negative,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in model.frame.default(formula = car ~ event_day, data = data %>%  : 
  invalid type (list) for variable 'car'
Calls: suppressMessages ... lm -> eval -> eval -> <Anonymous> -> model.frame.defaul",Kimi,moonshot-v1-128k
s55,EVENT_STUDY,-0.028,negative,-0.027954,negative,canonical,-0.027954,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.087,2.1123,0,,Sonnet,claude-sonnet-4-20250514
s55,EVENT_STUDY,-0.028,negative,-0.027954,negative,canonical,-0.027954,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.0051,0.8176,0,,GPT-4o,gpt-4o
s55,EVENT_STUDY,-0.028,negative,-0.027954,negative,canonical,-0.027954,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.0591,1.1142,0,,o3,o3
s55,EVENT_STUDY,-0.028,negative,-0.027954,negative,canonical,-0.027954,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-1.0,34.7731,0,,Opus,claude-opus-4-6
s55,EVENT_STUDY,-0.028,negative,-0.027954,negative,canonical,-0.027954,negative,audit/dgp_verification.json,1,VERIFIED,1,0,0,,,0,,Gemini,gemini-2.5-flash
s55,EVENT_STUDY,-0.028,negative,-0.027954,negative,canonical,-0.027954,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.0578,1.0677,0,,GPT-5,gpt-5
s56,EVENT_STUDY,0.022,positive,0.022125,positive,canonical,0.022125,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in x$event_day : $ operator is invalid for atomic vectors
Calls: suppressMessages ... withCallingHandlers -> ave -> lapply -> FUN -> mean
Execution halted",Kimi,moonshot-v1-128k
s56,EVENT_STUDY,0.022,positive,0.022125,positive,canonical,0.022125,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.529,22.9096,0,,Sonnet,claude-sonnet-4-20250514
s56,EVENT_STUDY,0.022,positive,0.022125,positive,canonical,0.022125,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,", value = `<dbl[,80]>`)
  4. ├─tibble:::`$<-.tbl_df`(`*tmp*`, ar, value = `<dbl[,80]>`)
  5. │ └─tibble:::tbl_subassign(...)
  6. │   └─tibble:::vectbl_recycle_rhs_rows(value, fast_nrow(xo), i_arg = N",GPT-4o,gpt-4o
s56,EVENT_STUDY,0.022,positive,0.022125,positive,canonical,0.022125,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,o3,o3
s56,EVENT_STUDY,0.022,positive,0.022125,positive,canonical,0.022125,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,-1.0,46.1977,0,,Opus,claude-opus-4-6
s56,EVENT_STUDY,0.022,positive,0.022125,positive,canonical,0.022125,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,-1.0,46.1977,0,,Gemini,gemini-2.5-flash
s56,EVENT_STUDY,0.022,positive,0.022125,positive,canonical,0.022125,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.0217,0.0192,1,,GPT-5,gpt-5
s57,EVENT_STUDY,-0.015,negative,-0.015384,negative,canonical,-0.015384,negative,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"ta, mask, new_columns)
  9. │     └─mask$eval_all_mutate(quo)
 10. │       └─dplyr (local) eval()
 11. ├─dplyr:::dplyr_internal_error(""dplyr:::mutate_not_vector"", `<named list>`)
 12. │ └─rlang::abort",Kimi,moonshot-v1-128k
s57,EVENT_STUDY,-0.015,negative,-0.015384,negative,canonical,-0.015384,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-1.552,99.884,0,,Sonnet,claude-sonnet-4-20250514
s57,EVENT_STUDY,-0.015,negative,-0.015384,negative,canonical,-0.015384,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,GPT-4o,gpt-4o
s57,EVENT_STUDY,-0.015,negative,-0.015384,negative,canonical,-0.015384,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-1.0,64.0026,0,,o3,o3
s57,EVENT_STUDY,-0.015,negative,-0.015384,negative,canonical,-0.015384,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.0334,1.1711,0,,Opus,claude-opus-4-6
s57,EVENT_STUDY,-0.015,negative,-0.015384,negative,canonical,-0.015384,negative,audit/dgp_verification.json,1,VERIFIED,1,0,0,,,0,,Gemini,gemini-2.5-flash
s57,EVENT_STUDY,-0.015,negative,-0.015384,negative,canonical,-0.015384,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-1.0,64.0026,0,,GPT-5,gpt-5
s58,EVENT_STUDY,-0.025,negative,-0.024748,negative,canonical,-0.024748,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,Kimi,moonshot-v1-128k
s58,EVENT_STUDY,-0.025,negative,-0.024748,negative,canonical,-0.024748,negative,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"│     └─base::lapply(.x, .f, ...)
 10. │       └─dplyr (local) FUN(X[[i]], ...)
 11. │         └─mask$eval_all_summarise(quo)
 12. │           └─dplyr (local) eval()
 13. ├─stats::lm(ret ~ mkt_ret)
 1",Sonnet,claude-sonnet-4-20250514
s58,EVENT_STUDY,-0.025,negative,-0.024748,negative,canonical,-0.024748,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,1.0,41.4073,0,,GPT-4o,gpt-4o
s58,EVENT_STUDY,-0.025,negative,-0.024748,negative,canonical,-0.024748,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.0301,2.2163,0,,o3,o3
s58,EVENT_STUDY,-0.025,negative,-0.024748,negative,canonical,-0.024748,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.025362,0.0248,1,,Opus,claude-opus-4-6
s58,EVENT_STUDY,-0.025,negative,-0.024748,negative,canonical,-0.024748,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.024024,0.0293,1,,Gemini,gemini-2.5-flash
s58,EVENT_STUDY,-0.025,negative,-0.024748,negative,canonical,-0.024748,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,1.0,41.4073,0,,GPT-5,gpt-5
s59,EVENT_STUDY,0.03,positive,0.029434,positive,canonical,0.029434,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in eval(predvars, data, env) : object 'event_day' not found
Calls: suppressMessages ... eval -> <Anonymous> -> model.frame.default -> eval -> eval
Execution halted",Kimi,moonshot-v1-128k
s59,EVENT_STUDY,0.03,positive,0.029434,positive,canonical,0.029434,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.0575,0.9535,0,,Sonnet,claude-sonnet-4-20250514
s59,EVENT_STUDY,0.03,positive,0.029434,positive,canonical,0.029434,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,-1.0,34.9743,0,,GPT-4o,gpt-4o
s59,EVENT_STUDY,0.03,positive,0.029434,positive,canonical,0.029434,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,o3,o3
s59,EVENT_STUDY,0.03,positive,0.029434,positive,canonical,0.029434,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.0006,1.0204,0,,Opus,claude-opus-4-6
s59,EVENT_STUDY,0.03,positive,0.029434,positive,canonical,0.029434,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,Gemini,gemini-2.5-flash
s59,EVENT_STUDY,0.03,positive,0.029434,positive,canonical,0.029434,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.0575,0.9535,0,,GPT-5,gpt-5
s60,EVENT_STUDY,-0.02,negative,-0.021024,negative,canonical,-0.021024,negative,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in aggregate.data.frame(lhs, mf[-1L], FUN = FUN, ...) : 
  no rows to aggregate
Calls: suppressMessages ... aggregate -> aggregate.formula -> aggregate.data.frame
Execution halted",Kimi,moonshot-v1-128k
s60,EVENT_STUDY,-0.02,negative,-0.021024,negative,canonical,-0.021024,negative,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in cat(""Cumulative Abnormal Return on Event Day (0):"", round(event_day_0_car *  : 
  argument 2 (type 'list') cannot be handled by 'cat'
Calls: suppressMessages -> withCallingHandlers -> cat
Exe",Sonnet,claude-sonnet-4-20250514
s60,EVENT_STUDY,-0.02,negative,-0.021024,negative,canonical,-0.021024,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,GPT-4o,gpt-4o
s60,EVENT_STUDY,-0.02,negative,-0.021024,negative,canonical,-0.021024,negative,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in beta[match(stock_id, df$stock_id[df$event_day == 0])] : 
  object of type 'closure' is not subsettable
Calls: suppressMessages ... model.frame.default -> eval -> eval -> I -> unique.default
E",o3,o3
s60,EVENT_STUDY,-0.02,negative,-0.021024,negative,canonical,-0.021024,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.04176,0.9863,0,,Opus,claude-opus-4-6
s60,EVENT_STUDY,-0.02,negative,-0.021024,negative,canonical,-0.021024,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,1.0,48.5647,0,,Gemini,gemini-2.5-flash
s60,EVENT_STUDY,-0.02,negative,-0.021024,negative,canonical,-0.021024,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.0192,0.0868,1,,GPT-5,gpt-5
s61,EVENT_STUDY,0.018,positive,0.018012,positive,canonical,0.018012,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,Kimi,moonshot-v1-128k
s61,EVENT_STUDY,0.018,positive,0.018012,positive,canonical,0.018012,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.0321,0.7821,0,,Sonnet,claude-sonnet-4-20250514
s61,EVENT_STUDY,0.018,positive,0.018012,positive,canonical,0.018012,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.1789554,8.9353,0,,GPT-4o,gpt-4o
s61,EVENT_STUDY,0.018,positive,0.018012,positive,canonical,0.018012,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in coeftest(reg, vcov = se_clust)[""treat"", ] : 
  subscript out of bounds
Calls: suppressMessages -> withCallingHandlers -> print
Execution halted",o3,o3
s61,EVENT_STUDY,0.018,positive,0.018012,positive,canonical,0.018012,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.0364,1.0209,0,,Opus,claude-opus-4-6
s61,EVENT_STUDY,0.018,positive,0.018012,positive,canonical,0.018012,positive,audit/dgp_verification.json,1,VERIFIED,1,0,0,,,0,,Gemini,gemini-2.5-flash
s61,EVENT_STUDY,0.018,positive,0.018012,positive,canonical,0.018012,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.0364,1.0209,0,,GPT-5,gpt-5
s62,EVENT_STUDY,-0.018,negative,-0.017795,negative,canonical,-0.017795,negative,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in market_models[[stock_id]] : recursive indexing failed at level 3
Calls: suppressMessages ... withCallingHandlers -> with -> with.default -> eval -> eval -> predict
Execution halted",Kimi,moonshot-v1-128k
s62,EVENT_STUDY,-0.018,negative,-0.017795,negative,canonical,-0.017795,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.0476,1.6749,0,,Sonnet,claude-sonnet-4-20250514
s62,EVENT_STUDY,-0.018,negative,-0.017795,negative,canonical,-0.017795,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.006807347,1.3825,0,,GPT-4o,gpt-4o
s62,EVENT_STUDY,-0.018,negative,-0.017795,negative,canonical,-0.017795,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,o3,o3
s62,EVENT_STUDY,-0.018,negative,-0.017795,negative,canonical,-0.017795,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.0476,1.6749,0,,Opus,claude-opus-4-6
s62,EVENT_STUDY,-0.018,negative,-0.017795,negative,canonical,-0.017795,negative,audit/dgp_verification.json,1,VERIFIED,1,0,0,,,0,,Gemini,gemini-2.5-flash
s62,EVENT_STUDY,-0.018,negative,-0.017795,negative,canonical,-0.017795,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.0491,1.7592,0,,GPT-5,gpt-5
s63,EVENT_STUDY,0.015,positive,0.015153,positive,canonical,0.015153,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,Kimi,moonshot-v1-128k
s63,EVENT_STUDY,0.015,positive,0.015153,positive,canonical,0.015153,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.0174,0.1483,1,,Sonnet,claude-sonnet-4-20250514
s63,EVENT_STUDY,0.015,positive,0.015153,positive,canonical,0.015153,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,GPT-4o,gpt-4o
s63,EVENT_STUDY,0.015,positive,0.015153,positive,canonical,0.015153,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error: in feols(fmla, data = dt, cluster = ""stock_id""): 
The variable 'D' is in the RHS of the formula but not in the data set.
Maybe you meant: `D-5`, `D-4`, `D-3`, `D-2`, `D-1`, `D0`, `D1`, `D2`, `D",o3,o3
s63,EVENT_STUDY,0.015,positive,0.015153,positive,canonical,0.015153,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.0299,0.9732,0,,Opus,claude-opus-4-6
s63,EVENT_STUDY,0.015,positive,0.015153,positive,canonical,0.015153,positive,audit/dgp_verification.json,1,VERIFIED,1,0,0,,,0,,Gemini,gemini-2.5-flash
s63,EVENT_STUDY,0.015,positive,0.015153,positive,canonical,0.015153,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.0307,1.026,0,,GPT-5,gpt-5
s64,EVENT_STUDY,-0.022,negative,-0.023212,negative,canonical,-0.023212,negative,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in `$<-.data.frame`(`*tmp*`, car, value = c(NA, 0.0248463429, 0.0115751236,  : 
  replacement has 1261 rows, data has 1260
Calls: suppressMessages -> withCallingHandlers -> $<- -> $<-.data.frame",Kimi,moonshot-v1-128k
s64,EVENT_STUDY,-0.022,negative,-0.023212,negative,canonical,-0.023212,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.0918,2.9549,0,,Sonnet,claude-sonnet-4-20250514
s64,EVENT_STUDY,-0.022,negative,-0.023212,negative,canonical,-0.023212,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,GPT-4o,gpt-4o
s64,EVENT_STUDY,-0.022,negative,-0.023212,negative,canonical,-0.023212,negative,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in pivot_wider(., names_from = term, values_from = estimate) : 
  could not find function ""pivot_wider""
Calls: suppressMessages -> withCallingHandlers -> %>% -> rename
Execution halted",o3,o3
s64,EVENT_STUDY,-0.022,negative,-0.023212,negative,canonical,-0.023212,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,1.0,44.0812,0,,Opus,claude-opus-4-6
s64,EVENT_STUDY,-0.022,negative,-0.023212,negative,canonical,-0.023212,negative,audit/dgp_verification.json,1,VERIFIED,1,0,0,,,0,,Gemini,gemini-2.5-flash
s64,EVENT_STUDY,-0.022,negative,-0.023212,negative,canonical,-0.023212,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.0227,0.0221,1,,GPT-5,gpt-5
s65,EVENT_STUDY,0.028,positive,0.028048,positive,canonical,0.028048,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in covHC(residuals, method = ""HC1"") : 
  could not find function ""covHC""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Kimi,moonshot-v1-128k
s65,EVENT_STUDY,0.028,positive,0.028048,positive,canonical,0.028048,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.016,0.4295,1,,Sonnet,claude-sonnet-4-20250514
s65,EVENT_STUDY,0.028,positive,0.028048,positive,canonical,0.028048,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,GPT-4o,gpt-4o
s65,EVENT_STUDY,0.028,positive,0.028048,positive,canonical,0.028048,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,-1.0,36.6532,0,,o3,o3
s65,EVENT_STUDY,0.028,positive,0.028048,positive,canonical,0.028048,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.02075,0.2602,1,,Opus,claude-opus-4-6
s65,EVENT_STUDY,0.028,positive,0.028048,positive,canonical,0.028048,positive,audit/dgp_verification.json,1,VERIFIED,1,0,0,,,0,,Gemini,gemini-2.5-flash
s65,EVENT_STUDY,0.028,positive,0.028048,positive,canonical,0.028048,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.000617,0.978,0,,GPT-5,gpt-5
s66,EVENT_STUDY,-0.012,negative,-0.01299,negative,canonical,-0.01299,negative,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rowSums(event_data$ar - event_data$ar.x) : 
  'x' must be an array of at least two dimensions
Calls: suppressMessages -> withCallingHandlers -> rowSums
Execution halted",Kimi,moonshot-v1-128k
s66,EVENT_STUDY,-0.012,negative,-0.01299,negative,canonical,-0.01299,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.0338,1.602,0,,Sonnet,claude-sonnet-4-20250514
s66,EVENT_STUDY,-0.012,negative,-0.01299,negative,canonical,-0.01299,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.06820738,4.2508,0,,GPT-4o,gpt-4o
s66,EVENT_STUDY,-0.012,negative,-0.01299,negative,canonical,-0.01299,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,o3,o3
s66,EVENT_STUDY,-0.012,negative,-0.01299,negative,canonical,-0.01299,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.0074,0.4303,1,,Opus,claude-opus-4-6
s66,EVENT_STUDY,-0.012,negative,-0.01299,negative,canonical,-0.01299,negative,audit/dgp_verification.json,1,VERIFIED,1,0,0,,,0,,Gemini,gemini-2.5-flash
s66,EVENT_STUDY,-0.012,negative,-0.01299,negative,canonical,-0.01299,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.0204,0.5704,0,,GPT-5,gpt-5
s67,IV,0.4,positive,0.487238,positive,canonical,0.487238,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,Kimi,moonshot-v1-128k
s67,IV,0.4,positive,0.487238,positive,canonical,0.487238,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Sonnet,claude-sonnet-4-20250514
s67,IV,0.4,positive,0.487238,positive,canonical,0.487238,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.4872382,0.0,1,,GPT-4o,gpt-4o
s67,IV,0.4,positive,0.487238,positive,canonical,0.487238,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.487,0.0005,1,,o3,o3
s67,IV,0.4,positive,0.487238,positive,canonical,0.487238,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.4872,0.0001,1,,Opus,claude-opus-4-6
s67,IV,0.4,positive,0.487238,positive,canonical,0.487238,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,1.0524,0,,Gemini,gemini-2.5-flash
s67,IV,0.4,positive,0.487238,positive,canonical,0.487238,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.1111,1.2804,0,,GPT-5,gpt-5
s68,IV,-0.35,negative,-0.434746,negative,canonical,-0.434746,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,Kimi,moonshot-v1-128k
s68,IV,-0.35,negative,-0.434746,negative,canonical,-0.434746,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Sonnet,claude-sonnet-4-20250514
s68,IV,-0.35,negative,-0.434746,negative,canonical,-0.434746,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,-0.4347463,0.0,1,,GPT-4o,gpt-4o
s68,IV,-0.35,negative,-0.434746,negative,canonical,-0.434746,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.376855,1.8668,0,,o3,o3
s68,IV,-0.35,negative,-0.434746,negative,canonical,-0.434746,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,-0.4347,0.0001,1,,Opus,claude-opus-4-6
s68,IV,-0.35,negative,-0.434746,negative,canonical,-0.434746,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,-0.434746,0.0,1,,Gemini,gemini-2.5-flash
s68,IV,-0.35,negative,-0.434746,negative,canonical,-0.434746,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.3769,1.8669,0,,GPT-5,gpt-5
s69,IV,0.3,positive,0.405397,positive,canonical,0.405397,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,Kimi,moonshot-v1-128k
s69,IV,0.3,positive,0.405397,positive,canonical,0.405397,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Sonnet,claude-sonnet-4-20250514
s69,IV,0.3,positive,0.405397,positive,canonical,0.405397,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,1.4667,0,,GPT-4o,gpt-4o
s69,IV,0.3,positive,0.405397,positive,canonical,0.405397,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.4053975,0.0,1,,o3,o3
s69,IV,0.3,positive,0.405397,positive,canonical,0.405397,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.3954,0.0247,1,,Opus,claude-opus-4-6
s69,IV,0.3,positive,0.405397,positive,canonical,0.405397,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in summary(iv_model, diagnostics = TRUE)$diagnostics[1, ""F-Statistic""] : 
  subscript out of bounds
Calls: suppressMessages -> withCallingHandlers
Execution halted",Gemini,gemini-2.5-flash
s69,IV,0.3,positive,0.405397,positive,canonical,0.405397,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.4054,0.0,1,,GPT-5,gpt-5
s70,IV,-0.25,negative,-0.292427,negative,canonical,-0.292427,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in overid(second_stage, first_stage) : 
  could not find function ""overid""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Kimi,moonshot-v1-128k
s70,IV,-0.25,negative,-0.292427,negative,canonical,-0.292427,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Sonnet,claude-sonnet-4-20250514
s70,IV,-0.25,negative,-0.292427,negative,canonical,-0.292427,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,-0.2924272,0.0,1,,GPT-4o,gpt-4o
s70,IV,-0.25,negative,-0.292427,negative,canonical,-0.292427,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,o3,o3
s70,IV,-0.25,negative,-0.292427,negative,canonical,-0.292427,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,-0.2924,0.0001,1,,Opus,claude-opus-4-6
s70,IV,-0.25,negative,-0.292427,negative,canonical,-0.292427,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.3937,2.3463,0,,Gemini,gemini-2.5-flash
s70,IV,-0.25,negative,-0.292427,negative,canonical,-0.292427,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,-0.2924,0.0001,1,,GPT-5,gpt-5
s71,IV,0.45,positive,0.511746,positive,canonical,0.511746,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in bptest(second_stage, ~predict(first_stage) + controls, data = data,  : 
  formal argument ""data"" matched by multiple actual arguments
Calls: suppressMessages -> withCallingHandlers
Execution ",Kimi,moonshot-v1-128k
s71,IV,0.45,positive,0.511746,positive,canonical,0.511746,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.5117,0.0001,1,,Sonnet,claude-sonnet-4-20250514
s71,IV,0.45,positive,0.511746,positive,canonical,0.511746,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.51174554,0.0,1,,GPT-4o,gpt-4o
s71,IV,0.45,positive,0.511746,positive,canonical,0.511746,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,o3,o3
s71,IV,0.45,positive,0.511746,positive,canonical,0.511746,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.5117455,0.0,1,,Opus,claude-opus-4-6
